address,lat,lon,llm_lat,llm_lon,error_meters,is_exact_match,llm_coord,predicted_address_reverse
1220 East Jefferson Street,47.6063169,-122.31575,47.61,-122.32,519.4239401294691,False,"47.61,-122.32","Seattle University, East Jefferson Street, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
600 Galer Street,47.6335936,-122.3447051,47.63,-122.36,1216.9448987970434,False,"47.63,-122.36","1212, 3rd Avenue West, Queen Anne, Seattle, King County, Washington, 98119, United States"
1710 13th Avenue,47.6168176,-122.3152462,47.61,-122.33,1343.4678946670786,False,"47.61,-122.33","Cielo, 802, Seneca Street, Central Business District, First Hill, Seattle, King County, Washington, 98101, United States"
11739 North Park Avenue North,47.7156297,-122.3493984,47.71,-122.34,942.9548384604586,False,"47.71,-122.34","North 110th Street, Haller Lake, Seattle, King County, Washington, 98133, United States"
1404 Airport Way South,47.5904514,-122.3222338,47.6,-122.33,1211.6993452389822,False,"47.6,-122.33","South Main Street Cycletrack, West Edge, First Hill, Seattle, King County, Washington, 98104, United States"
1417 Bellevue Avenue,47.6135434,-122.3271242,47.61,-122.32,664.9058476276776,False,"47.61,-122.32","Seattle University, East Jefferson Street, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
2905 4th Avenue South,47.5773551,-122.3296289,47.6,-122.33,2517.867156547846,False,"47.6,-122.33","South Main Street Cycletrack, West Edge, First Hill, Seattle, King County, Washington, 98104, United States"
12347 14th Avenue Northeast,47.7190891,-122.3143186,47.71,-122.32,1096.8094288502416,False,"47.71,-122.32","8th Avenue Northeast, Northgate, Seattle, King County, Washington, 98125, United States"
846 Northeast 67th Street,47.6775893,-122.3180729,47.68,-122.32,304.59680485728467,False,"47.68,-122.32","7018, 8th Avenue Northeast, Roosevelt, Green Lake, Seattle, King County, Washington, 98115, United States"
6530 East Green Lake Way North,47.6768711,-122.3319442,47.68,-122.33,377.2731678290817,False,"47.68,-122.33","Green Lake Trail, Green Lake, Seattle, King County, Washington, 98103, United States"
4417 44th Avenue Southwest,47.5642066,-122.3886481,47.56,-122.39,478.6347145497187,False,"47.56,-122.39","4743, 45th Avenue Southwest, Alaska Junction, West Seattle, Seattle, King County, Washington, 98116, United States"
2017 13th Avenue South,47.5850055,-122.3162608,47.606,-122.324,2405.692005801613,False,"47.606,-122.324","914, James Street, First Hill, Seattle, King County, Washington, 98104, United States"
424 Northeast Maple Leaf Place,47.6819534,-122.3246242,47.68,-122.32,409.5379248028142,False,"47.68,-122.32","7018, 8th Avenue Northeast, Roosevelt, Green Lake, Seattle, King County, Washington, 98115, United States"
6254 Flora Avenue South,47.546012,-122.3191766,47.52,-122.28,4131.049643574213,False,"47.52,-122.28","9215, Martin Luther King Junior Way South, Rainier Beach, Seattle, King County, Washington, 98118, United States"
7548 15th Avenue Southwest,47.5340296,-122.3535429,47.52,-122.35,1582.4790614766332,False,"47.52,-122.35","9230, 12th Avenue Southwest, Seattle, King County, Washington, 98106, United States"
2700 4th Avenue South,47.5793009,-122.3287062,47.58,-122.33,124.55949751441315,False,"47.58,-122.33","3rd Avenue South, Seattle, King County, Washington, 98134, United States"
3210 Perkins Lane West,47.6486739,-122.416127,47.63,-122.4,2404.014899274553,False,"47.63,-122.4","32nd Avenue West, Seattle, King County, Washington, 98199, United States"
3405 4th Avenue South,47.5734438,-122.3293664,47.6,-122.33,2952.9634321647122,False,"47.6,-122.33","South Main Street Cycletrack, West Edge, First Hill, Seattle, King County, Washington, 98104, United States"
12034 32nd Avenue Northeast,47.7166965,-122.2936092,47.71,-122.3,885.6198159634114,False,"47.71,-122.3","2611, Northeast 113th Street, Victory Heights, Lake City, Seattle, King County, Washington, 98125, United States"
1820 Franklin Avenue East,47.635517,-122.3241397,47.62,-122.32,1753.060337924258,False,"47.62,-122.32","East John Street, Capitol Hill, Seattle, King County, Washington, 98102, United States"
2355 Minor Avenue East,47.6413876,-122.328596,47.627,-122.325,1622.3262142032013,False,"47.627,-122.325","900, Summit Avenue East, Capitol Hill, Seattle, King County, Washington, 98102, United States"
4051 Beacon Avenue South,47.5672447,-122.3077511,47.57,-122.31,349.97010823211457,False,"47.57,-122.31","South Spokane Street, Beacon Hill, Seattle, King County, Washington, 98144, United States"
2017 Northwest 59th Street,47.6713466,-122.3828599,47.67,-122.38,261.8106073570816,False,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
126 17th Avenue East,47.6193364,-122.3097877,47.61,-122.32,1291.1191791493097,False,"47.61,-122.32","Seattle University, East Jefferson Street, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
1660 Harbor Avenue Southwest,47.5894296,-122.3805678,47.58,-122.39,1265.9217210481308,False,"47.58,-122.39","2638, 46th Avenue Southwest, Admiral, West Seattle, Seattle, King County, Washington, 98116, United States"
314 South Michigan Street,47.5456097,-122.3300885,47.603,-122.328,6382.704897654699,False,"47.603,-122.328","Goat Hill Parking Garage, 415, 6th Avenue, Central Business District, First Hill, Seattle, King County, Washington, 98104, United States"
1766 North Northgate Way,47.7074071,-122.3361622,47.7,-122.3,2836.233091377987,False,"47.7,-122.3","2535, Northeast 98th Street, Alicia Park, Maple Leaf, Seattle, King County, Washington, 98115, United States"
422 South Forest Street,47.5779806,-122.3278265,47.605,-122.316,3133.0042038182364,False,"47.605,-122.316","King County Juvenile Detention, 1211, East Alder Street, Yesler Terrace, Seattle, King County, Washington, 98122, United States"
3700 South Hudson Street,47.5572208,-122.286002,47.55,-122.3,1324.5988771304858,False,"47.55,-122.3","2503, South Juneau Street, Rainier Valley, Seattle, King County, Washington, 98108, United States"
8617 23rd Avenue Northeast,47.69172,-122.3044957,47.68,-122.3,1346.0823598544323,False,"47.68,-122.3","7021, 26th Avenue Northeast, Wedgwood, Seattle, King County, Washington, 98115, United States"
619 Western Avenue,47.6023356,-122.3358275,47.61,-122.35,1364.467446076475,False,"47.61,-122.35","Pier 66, Elliott Way, West Edge, Belltown, Seattle, King County, Washington, 98121, United States"
7137 27th Avenue Southwest,47.5383258,-122.3679659,47.55,-122.39,2106.20219216712,False,"47.55,-122.39","5907, 45th Avenue Southwest, Morgan Junction, Seattle, King County, Washington, 98136, United States"
5800 Corson Avenue South,47.5501744,-122.3202954,47.54,-122.32,1131.4232715868002,False,"47.54,-122.32","6924, Ellis Avenue South, Van Asselt, Georgetown, Seattle, King County, Washington, 98108, United States"
303 North 44th Street,47.6600056,-122.3551093,47.65,-122.34,1589.2973398652898,False,"47.65,-122.34","3526, Ashworth Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
301 North 107th Street,47.706787,-122.3552098,47.68,-122.35,3003.862109384552,False,"47.68,-122.35","7011, Fremont Avenue North, Phinney Ridge, Seattle, King County, Washington, 98103, United States"
101 20th Avenue East,47.6186297,-122.3063171,47.62,-122.31,316.0057162189814,False,"47.62,-122.31","216A, 17th Avenue East, Madison Valley, Capitol Hill, Seattle, King County, Washington, 98112, United States"
1505 30th Avenue South,47.5892505,-122.293824,47.6,-122.3,1282.2414918322545,False,"47.6,-122.3","Gideon-Mathews Gardens, 323, 25th Avenue South, Leschi, Seattle, King County, Washington, 98144, United States"
1620 15th Avenue,47.6159579,-122.3123551,47.61,-122.32,877.0066987175048,False,"47.61,-122.32","Seattle University, East Jefferson Street, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
2020 East James Street,47.6072959,-122.3053996,47.61,-122.3,505.18689700672195,False,"47.61,-122.3","2421, East Marion Street, Madison Valley, Central District, Seattle, King County, Washington, 98122, United States"
3305 West Government Way,47.6596528,-122.3999062,47.65,-122.38,1840.6570545126174,False,"47.65,-122.38","3257, 17th Avenue West, Queen Anne, Seattle, King County, Washington, 98119, United States"
6024 Fauntleroy Way Southwest,47.5476268,-122.3825758,47.54,-122.38,869.8472933250939,False,"47.54,-122.38","6924, 38th Avenue Southwest, High Point, Delridge, Seattle, King County, Washington, 98126, United States"
8119 Stone Avenue North,47.6882769,-122.3419868,47.68,-122.35,1099.4709614156552,False,"47.68,-122.35","7011, Fremont Avenue North, Phinney Ridge, Seattle, King County, Washington, 98103, United States"
5005 3rd Avenue South,47.5569511,-122.33176,47.57,-122.33,1456.8334720836974,False,"47.57,-122.33","Seattle City Light South Service Center, 3613, 4th Avenue South, Seattle, King County, Washington, 98134, United States"
718 26th Avenue South,47.5961103,-122.2982684,47.6,-122.31,982.5470119715195,False,"47.6,-122.31","1700, South Main Street, Central District, Seattle, King County, Washington, 98144, United States"
1006 North 39th Street,47.6543662,-122.345497,47.65,-122.33,1261.3770367477393,False,"47.65,-122.33","Seattle Marina, 2401, North Northlake Way, Wallingford, Seattle, King County, Washington, 98103, United States"
5919 15th Avenue Northwest,47.6722385,-122.3764276,47.67,-122.38,365.94924820412365,False,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
4423 South Barton Street,47.5207946,-122.2770299,47.5,-122.3,2887.7540630126405,False,"47.5,-122.3","2459, South 116th Way, Boulevard Park, Burien, King County, Washington, 98168, United States"
9202 Woodlawn Avenue North,47.696125,-122.3383833,47.69,-122.34,691.7333706813691,False,"47.69,-122.34","8246, Interlake Avenue North, Licton Springs, Greenwood, Seattle, King County, Washington, 98103, United States"
1954 1st Avenue South,47.5844007,-122.3337725,47.6,-122.33,1757.4231389702322,False,"47.6,-122.33","South Main Street Cycletrack, West Edge, First Hill, Seattle, King County, Washington, 98104, United States"
103 26th Avenue East,47.6191823,-122.298862,47.62,-122.31,842.1906259874319,False,"47.62,-122.31","216A, 17th Avenue East, Madison Valley, Capitol Hill, Seattle, King County, Washington, 98112, United States"
217 South Dawson Street,47.5554416,-122.3314808,47.56,-122.33,518.9194645411386,False,"47.56,-122.33","4753, 4th Avenue South, Georgetown, Seattle, King County, Washington, 98134, United States"
10326 Holman Road North,47.7040936,-122.3569118,47.7,-122.35,690.1212211508122,False,"47.7,-122.35","9705, Fremont Avenue North, Greenwood, Seattle, King County, Washington, 98103, United States"
934 Northwest 61st Street,47.6733124,-122.3703397,47.67,-122.36,859.3989571671233,False,"47.67,-122.36","218, Northwest 56th Street, Phinney Ridge, Seattle, King County, Washington, 98107, United States"
4407 5th Avenue Northeast,47.6604879,-122.3232515,47.66,-122.32,250.18503719733175,False,"47.66,-122.32","4317, 8th Avenue Northeast, West Campus, University District, Seattle, King County, Washington, 98105, United States"
671 West Nickerson Street,47.6520314,-122.3674271,47.66,-122.36,1047.0130539554673,False,"47.66,-122.36","4339, Baker Avenue Northwest, Phinney Ridge, Seattle, King County, Washington, 98107, United States"
1102 Northwest 95th Street,47.698144,-122.3703111,47.7,-122.3,5281.46475993948,False,"47.7,-122.3","2535, Northeast 98th Street, Alicia Park, Maple Leaf, Seattle, King County, Washington, 98115, United States"
4143 1/2 36th Avenue Southwest,47.5652194,-122.3778607,47.58,-122.39,1880.0998508335742,False,"47.58,-122.39","2638, 46th Avenue Southwest, Admiral, West Seattle, Seattle, King County, Washington, 98116, United States"
12503 Greenwood Avenue North,47.7200778,-122.3572684,47.72,-122.35,545.403618185848,False,"47.72,-122.35","12516, Fremont Avenue North, Bitter Lake, Broadview, Seattle, King County, Washington, 98133, United States"
615 North 42nd Street,47.6575845,-122.3504203,47.66,-122.34,827.5243395253207,False,"47.66,-122.34","Lincoln High School, 4400, Interlake Avenue North, Wallingford, Seattle, King County, Washington, 98103, United States"
3070 Southwest Avalon Way,47.5657434,-122.3722531,47.56,-122.38,864.6553394872984,False,"47.56,-122.38","4736, 38th Avenue Southwest, Alaska Junction, West Seattle, Seattle, King County, Washington, 98126, United States"
14344 Lenora Place North,47.7336884,-122.3431943,47.72,-122.33,1815.5030424685067,False,"47.72,-122.33","12509, Corliss Avenue North, Haller Lake, Seattle, King County, Washington, 98133, United States"
2602 Northwest 59th Street,47.6718062,-122.3903841,47.67,-122.38,805.2749999029802,False,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
1312 South Weller Street,47.5977392,-122.314776,47.59,-122.32,945.9181715331265,False,"47.59,-122.32","Mountains-to-Sound Trail, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
2021 7th Avenue,47.6152391,-122.3382873,47.61,-122.34,596.5600919729717,False,"47.61,-122.34","Gearbox Photography, 119, Pine Street, Central Business District, Belltown, Seattle, King County, Washington, 98101, United States"
6325 20th Avenue Northeast,47.6755799,-122.3068546,47.68,-122.32,1102.6471443201256,False,"47.68,-122.32","7018, 8th Avenue Northeast, Roosevelt, Green Lake, Seattle, King County, Washington, 98115, United States"
6515 51st Avenue Northeast,47.6763315,-122.2732717,47.68,-122.3,2048.009958249043,False,"47.68,-122.3","7021, 26th Avenue Northeast, Wedgwood, Seattle, King County, Washington, 98115, United States"
3015 South Willow Street,47.5405935,-122.292714,47.56,-122.28,2360.357363070611,False,"47.56,-122.28","4715, 43rd Avenue South, Columbia, Rainier Valley, Seattle, King County, Washington, 98118, United States"
3618 Dayton Avenue North,47.652379,-122.3519267,47.66,-122.35,859.6026089484486,False,"47.66,-122.35","4400, Fremont Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
5009 51st Avenue South,47.556664,-122.2701093,47.57,-122.28,1659.0507395482175,False,"47.57,-122.28","3801, 43rd Avenue South, Lakewood, Mount Baker, Seattle, King County, Washington, 98118, United States"
7749 22nd Avenue Northeast,47.6862537,-122.3045131,47.68,-122.3,773.4842269594333,False,"47.68,-122.3","7021, 26th Avenue Northeast, Wedgwood, Seattle, King County, Washington, 98115, United States"
631 Western Avenue,47.6025666,-122.3360303,47.62,-122.36,2646.639591073175,False,"47.62,-122.36","Elliott Avenue West, Uptown, Belltown, Seattle, King County, Washington, 98121, United States"
838 Northwest 50th Street,47.6652041,-122.3679303,47.66,-122.36,830.4154869895945,False,"47.66,-122.36","4339, Baker Avenue Northwest, Phinney Ridge, Seattle, King County, Washington, 98107, United States"
2309 North 45th Street,47.6610051,-122.3311306,47.66,-122.33,140.35750477509927,False,"47.66,-122.33","4328, Sunnyside Avenue North, Wallingford, Seattle, King County, Washington, 98103, United States"
6845 Oswego Place Northeast,47.6789349,-122.3236743,47.68,-122.3,1781.5590310366035,False,"47.68,-122.3","7021, 26th Avenue Northeast, Wedgwood, Seattle, King County, Washington, 98115, United States"
6845 Holly Park Drive South,47.5404313,-122.2892486,47.52,-122.3,2411.5313845325536,False,"47.52,-122.3","East Marginal Way South, Tukwila, King County, Washington, 98041, United States"
2413 Southwest Graham Street,47.5463039,-122.3637423,47.56,-122.35,1840.8309017697666,False,"47.56,-122.35","Duwamish Trail, Lefarge, Delridge, Seattle, King County, Washington, 98106, United States"
8053 Lake City Way Northeast,47.6879969,-122.3119356,47.7,-122.3,1607.4122121527987,False,"47.7,-122.3","2535, Northeast 98th Street, Alicia Park, Maple Leaf, Seattle, King County, Washington, 98115, United States"
131 South Dawson Street,47.5555259,-122.3328053,47.52,-122.33,3955.459621179019,False,"47.52,-122.33","SP+ Transportation, 9301, 4th Avenue South, South Park, Seattle, King County, Washington, 98108, United States"
6241 Northeast Radford Drive,47.6731779,-122.2593937,47.68,-122.3,3142.0775702396054,False,"47.68,-122.3","7021, 26th Avenue Northeast, Wedgwood, Seattle, King County, Washington, 98115, United States"
2308 East Madison Street,47.6196134,-122.3021505,47.61,-122.3,1081.0030822291994,False,"47.61,-122.3","2421, East Marion Street, Madison Valley, Central District, Seattle, King County, Washington, 98122, United States"
5201 Phinney Avenue North,47.6665274,-122.3547587,47.67,-122.35,526.1167244089988,False,"47.67,-122.35","Woodland Park Zoo, 601, North 59th Street, Phinney Ridge, Seattle, King County, Washington, 98103, United States"
511 North 46th Street,47.6618034,-122.3521613,47.66,-122.34,935.2197313343963,False,"47.66,-122.34","Lincoln High School, 4400, Interlake Avenue North, Wallingford, Seattle, King County, Washington, 98103, United States"
3025 West Howe Street,47.6333853,-122.3974953,47.64,-122.39,926.3552859219512,False,"47.64,-122.39","2514, West McGraw Street, Southeast Magnolia, Magnolia, Seattle, King County, Washington, 98199, United States"
553 North 85th Street,47.690453,-122.3502814,47.69,-122.35,54.617282674661276,False,"47.69,-122.35","558, North 84th Street, Greenwood, Seattle, King County, Washington, 98103, United States"
4215 East Blaine Street,47.6344246,-122.2775564,47.65,-122.28,1741.4321007136982,False,"47.65,-122.28","Northeast 31st Street End, Seattle, King County, Washington, 98105, United States"
3460 25th Avenue West,47.651611,-122.3883572,47.64,-122.39,1296.8381694542081,False,"47.64,-122.39","2514, West McGraw Street, Southeast Magnolia, Magnolia, Seattle, King County, Washington, 98199, United States"
1829 East Union Street,47.6127156,-122.3084485,47.61,-122.31,323.677686625291,False,"47.61,-122.31","826, 17th Avenue, Madison Valley, Central District, Seattle, King County, Washington, 98122, United States"
7202 Linden Avenue North,47.6811825,-122.3466738,47.68,-122.35,282.2399098603345,False,"47.68,-122.35","7011, Fremont Avenue North, Phinney Ridge, Seattle, King County, Washington, 98103, United States"
424 North 85th Street,47.6907234,-122.3527565,47.69,-122.35,222.01403709578267,False,"47.69,-122.35","558, North 84th Street, Greenwood, Seattle, King County, Washington, 98103, United States"
2611 California Avenue Southwest,47.5808061,-122.3868147,47.57,-122.35,3019.1278477283486,False,"47.57,-122.35","Harbor Island Marina, 1001, Southwest Klickitat Way, Seattle, King County, Washington, 98134, United States"
655 South Weller Street,47.5973625,-122.3247571,47.6,-122.32,462.57244857074016,False,"47.6,-122.32","Yesler Hillclimb, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
2505 Fairview Avenue East,47.6422399,-122.329808,47.63,-122.32,1547.6516935191585,False,"47.63,-122.32","1140, 10th Avenue East, Capitol Hill, Seattle, King County, Washington, 98102, United States"
6541 32nd Avenue Southwest,47.5438053,-122.3742251,47.55,-122.39,1372.7571108890463,False,"47.55,-122.39","5907, 45th Avenue Southwest, Morgan Junction, Seattle, King County, Washington, 98136, United States"
6315 Sand Point Way Northeast,47.6744863,-122.2661142,47.68,-122.26,765.8963474453532,False,"47.68,-122.26","Field 11, Sportsfield Drive Northeast, Sand Point, Seattle, King County, Washington, 98115, United States"
1752 South Hinds Street,47.5731947,-122.3081924,47.57,-122.31,380.34155093466046,False,"47.57,-122.31","South Spokane Street, Beacon Hill, Seattle, King County, Washington, 98144, United States"
721 East Denny Way,47.61855,-122.3225927,47.615,-122.32,440.20134589579226,False,"47.615,-122.32","913, East Pine Street, First Hill, Seattle, King County, Washington, 98122, United States"
300 Bellevue Avenue East,47.6210544,-122.3262141,47.625,-122.325,448.07567180045004,False,"47.625,-122.325","Arcadian Court, 511, East Roy Street, Capitol Hill, Seattle, King County, Washington, 98102, United States"
5402 Northeast 58th Street,47.670607,-122.2692174,47.67,-122.3,2312.7453903956434,False,"47.67,-122.3","2514, Northeast 57th Street, University Park, University District, Seattle, King County, Washington, 98105, United States"
501 South Dawson Street,47.555303,-122.3276857,47.57,-122.33,1643.2940545232545,False,"47.57,-122.33","Seattle City Light South Service Center, 3613, 4th Avenue South, Seattle, King County, Washington, 98134, United States"
9015 Holman Road Northwest,47.6948015,-122.3760469,47.69,-122.38,610.7852131915635,False,"47.69,-122.38","8344, 18th Avenue Northwest, Whittier Heights, Ballard, Seattle, King County, Washington, 98117, United States"
6352 6th Avenue South,47.5447708,-122.3258567,47.52,-122.33,2771.6619424962873,False,"47.52,-122.33","SP+ Transportation, 9301, 4th Avenue South, South Park, Seattle, King County, Washington, 98108, United States"
2015 South Norman Street,47.5927662,-122.3054257,47.57,-122.3,2563.89261801673,False,"47.57,-122.3","3802, 24th Avenue South, Rainier Vista, Beacon Hill, Seattle, King County, Washington, 98108, United States"
9232 Interlake Avenue North,47.6969583,-122.3404209,47.69,-122.34,774.2990092365179,False,"47.69,-122.34","8246, Interlake Avenue North, Licton Springs, Greenwood, Seattle, King County, Washington, 98103, United States"
5014 8th Avenue Northeast,47.6654551,-122.3192001,47.66,-122.32,609.487016930473,False,"47.66,-122.32","4317, 8th Avenue Northeast, West Campus, University District, Seattle, King County, Washington, 98105, United States"
11507 1st Avenue Northwest,47.7127285,-122.35849,47.71,-122.37,915.4455768136638,False,"47.71,-122.37","South Ridge Trail, Broadview, Seattle, King County, Washington, 98177, United States"
5220 Puget Boulevard Southwest,47.5550481,-122.3626965,47.52,-122.37,3935.300713386527,False,"47.52,-122.37","9239, 29th Avenue Southwest, Westwood Village, Seattle, King County, Washington, 98126, United States"
2502 Boyer Avenue East,47.6419105,-122.3145229,47.64,-122.3,1111.7561566462148,False,"47.64,-122.3","2507, East McGraw Street, Washington Park, Madison Park, Seattle, King County, Washington, 98112, United States"
117 Prefontaine Place South,47.6012418,-122.329655,47.602,-122.332,195.45296626033155,False,"47.602,-122.332","Shawn O'Donnell's American Grill and Irish Pub, 508, 2nd Avenue, West Edge, First Hill, Seattle, King County, Washington, 98104, United States"
5042 19th Avenue Northeast,47.6661028,-122.3068972,47.67,-122.31,491.9922697379171,False,"47.67,-122.31","1621, Northeast Ravenna Boulevard, University Park, University District, Seattle, King County, Washington, 98105, United States"
2446 Northwest 58th Street,47.6710733,-122.3896639,47.67,-122.38,735.49710250456,False,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
4347 Roosevelt Way Northeast,47.6608115,-122.3179591,47.66,-122.32,177.88046619904256,False,"47.66,-122.32","4317, 8th Avenue Northeast, West Campus, University District, Seattle, King County, Washington, 98105, United States"
8116 5th Avenue Northeast,47.6880549,-122.3226659,47.68,-122.32,917.6715601596617,False,"47.68,-122.32","7018, 8th Avenue Northeast, Roosevelt, Green Lake, Seattle, King County, Washington, 98115, United States"
5942 California Avenue Southwest,47.5490239,-122.3864439,47.52,-122.39,3238.0031961751015,False,"47.52,-122.39","4419, Southwest Brace Point Drive, Fauntleroy, Seattle, King County, Washington, 98136, United States"
6518 South Ryan Street,47.5100129,-122.2516432,47.52,-122.28,2407.2750292262385,False,"47.52,-122.28","9215, Martin Luther King Junior Way South, Rainier Beach, Seattle, King County, Washington, 98118, United States"
1023 B Northeast 66th Street,47.6763336,-122.3163524,47.67,-122.32,755.5934394603421,False,"47.67,-122.32","802, Northeast 57th Street, University Heights, University District, Seattle, King County, Washington, 98105, United States"
3510 Wallingford Avenue North,47.6495448,-122.3360025,47.65,-122.34,304.5628717596057,False,"47.65,-122.34","3526, Ashworth Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
1056 Northeast 114th Street,47.7112786,-122.3154287,47.71,-122.31,431.4710090405599,False,"47.71,-122.31","11055, 17th Avenue Northeast, Victory Heights, Maple Leaf, Seattle, King County, Washington, 98125, United States"
122 South Findlay Street,47.5529691,-122.3331073,47.6,-122.33,5234.216350847821,False,"47.6,-122.33","South Main Street Cycletrack, West Edge, First Hill, Seattle, King County, Washington, 98104, United States"
2251 Lotus Avenue Southwest,47.5831955,-122.3758418,47.57,-122.35,2435.616239705562,False,"47.57,-122.35","Harbor Island Marina, 1001, Southwest Klickitat Way, Seattle, King County, Washington, 98134, United States"
608 West Galer Street,47.6325504,-122.3655005,47.639,-122.395,2329.954319120139,False,"47.639,-122.395","2916, West Lynn Street, Southeast Magnolia, Magnolia, Seattle, King County, Washington, 98199, United States"
11238 Dayton Avenue North,47.7116542,-122.3525499,47.71,-122.35,265.4078238121176,False,"47.71,-122.35","11042, Fremont Avenue North, Broadview, Seattle, King County, Washington, 98133, United States"
316 Queen Anne Drive,47.6428201,-122.3508487,47.63,-122.36,1582.6071618120404,False,"47.63,-122.36","1212, 3rd Avenue West, Queen Anne, Seattle, King County, Washington, 98119, United States"
1029 Northeast 123rd Street,47.7174408,-122.3169586,47.71,-122.3,1517.8130609591842,False,"47.71,-122.3","2611, Northeast 113th Street, Victory Heights, Lake City, Seattle, King County, Washington, 98125, United States"
2209 44th Avenue Southwest,47.5836862,-122.3881054,47.57,-122.39,1528.3215926485761,False,"47.57,-122.39","3805, 45th Avenue Southwest, West Seattle, Seattle, King County, Washington, 98116, United States"
515 Aloha Street,47.6269023,-122.347067,47.62,-122.34,933.3317842022776,False,"47.62,-122.34","820, John Street, South Lake Union, Belltown, Seattle, King County, Washington, 98109, United States"
1120 Northwest 56th Street,47.6697268,-122.371849,47.67,-122.37,142.14376711094647,False,"47.67,-122.37","933, Northwest 57th Street, Phinney Ridge, Seattle, King County, Washington, 98107, United States"
1730 26th Avenue,47.6174241,-122.298509,47.61,-122.3,833.008749217148,False,"47.61,-122.3","2421, East Marion Street, Madison Valley, Central District, Seattle, King County, Washington, 98122, United States"
1912 East Fir Street,47.6029407,-122.3069434,47.607,-122.305,474.3913977887611,False,"47.607,-122.305","525, 21st Avenue, Central District, Seattle, King County, Washington, 98122, United States"
3644 Courtland Place South,47.5702513,-122.2867843,47.6,-122.32,4145.171285518619,False,"47.6,-122.32","Yesler Hillclimb, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
7751 18th Avenue Northwest,47.6865356,-122.3803061,47.68,-122.36,1688.9165030280544,False,"47.68,-122.36","7014, 3rd Avenue Northwest, Greenwood, Seattle, King County, Washington, 98117, United States"
7536 15th Avenue Northwest,47.6843258,-122.3763945,47.68,-122.37,679.5835021001494,False,"47.68,-122.37","7012, 11th Avenue Northwest, Whittier Heights, Ballard, Seattle, King County, Washington, 98117, United States"
104 17th Avenue South,47.6014014,-122.3098209,47.6,-122.32,781.158912107639,False,"47.6,-122.32","Yesler Hillclimb, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
916 North 128th Street,47.7225039,-122.3469807,47.71,-122.35,1408.581494856776,False,"47.71,-122.35","11042, Fremont Avenue North, Broadview, Seattle, King County, Washington, 98133, United States"
2326 54th Place Southwest,47.5819007,-122.4013341,47.56,-122.36,3949.8759712026886,False,"47.56,-122.36","4746, 21st Avenue Southwest, Youngstown, Delridge, Seattle, King County, Washington, 98106, United States"
1218 Republican Street,47.6232617,-122.3320717,47.62,-122.34,697.6292078137516,False,"47.62,-122.34","820, John Street, South Lake Union, Belltown, Seattle, King County, Washington, 98109, United States"
1820 Magnolia Way West,47.6356001,-122.3888011,47.62,-122.39,1736.8062807846995,False,"47.62,-122.39","Pier 89, Expedia Group, Queen Anne, Seattle, King County, Washington, 98119, United States"
6955 Carleton Avenue South,47.5403362,-122.3229236,47.7,-122.3,17835.329435272663,False,"47.7,-122.3","2535, Northeast 98th Street, Alicia Park, Maple Leaf, Seattle, King County, Washington, 98115, United States"
1540 12th Avenue South,47.5887306,-122.3170002,47.6,-122.32,1273.109141637623,False,"47.6,-122.32","Yesler Hillclimb, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
2811 Southwest Dakota Street,47.5666972,-122.3687914,47.56,-122.37,750.1409605936566,False,"47.56,-122.37","West Seattle Golf Course, Southwest Avalon Way, West Seattle, Seattle, King County, Washington, 98126, United States"
2156 9th Avenue West,47.6393932,-122.3686912,47.618,-122.374,2411.7967334910463,False,"47.618,-122.374","Pier 89, Expedia Group, Queen Anne, Seattle, King County, Washington, 98119, United States"
126 Pike Street,47.6093047,-122.339223,47.608,-122.341,197.2151212656406,False,"47.608,-122.341","Republic Parking, 1422, Alaskan Way, West Edge, Belltown, Seattle, King County, Washington, 98101, United States"
4302 13th Avenue South,47.5651789,-122.3156573,47.59,-122.32,2778.934207116411,False,"47.59,-122.32","Mountains-to-Sound Trail, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
126 Northwest 101st Street,47.7024545,-122.3594128,47.7,-122.3,4467.5830587556175,False,"47.7,-122.3","2535, Northeast 98th Street, Alicia Park, Maple Leaf, Seattle, King County, Washington, 98115, United States"
9083 Seward Park Avenue South,47.5204598,-122.2633541,47.53,-122.26,1090.350316872797,False,"47.53,-122.26","8414, Island Drive South, Dunlap, Seattle, King County, Washington, 98118, United States"
