address,lat,lon,llm_lat,llm_lon,error_meters,is_exact_match,llm_coord,predicted_address_reverse
3807 14th Avenue West,47.654053,-122.3752267,47.65,-122.39,1197.8501470088413,FALSE,"47.65,-122.39","3257, 26th Avenue West, Magnolia Manor, Magnolia, Seattle, King County, Washington, 98199, United States"
370 West Ewing Street,47.6521468,-122.3630394,47.62,-122.34,3971.4580270007827,FALSE,"47.62,-122.34","820, John Street, South Lake Union, Belltown, Seattle, King County, Washington, 98109, United States"
4701 Southwest Admiral Way,47.5808745,-122.392074,47.58,-122.4,604.1356748996991,FALSE,"47.58,-122.4","5220, Southwest Pritchard Street, West Seattle, Seattle, King County, Washington, 98116, United States"
1045 Northeast 102nd Street,47.7018081,-122.3158927,47.7,-122.3,1209.6590565221788,FALSE,"47.7,-122.3","2535, Northeast 98th Street, Alicia Park, Maple Leaf, Seattle, King County, Washington, 98115, United States"
6030 7th Avenue Northwest,47.6732512,-122.3647759,47.68,-122.37,846.7125670358904,FALSE,"47.68,-122.37","7012, 11th Avenue Northwest, Whittier Heights, Ballard, Seattle, King County, Washington, 98117, United States"
1341 13th Avenue South,47.5902633,-122.3163,47.6,-122.32,1117.74207,FALSE,"47.6,-122.32","Yesler Hillclimb, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
4707 South Graham Street,47.5454551,-122.2730653,47.55,-122.28,726.5210970067128,FALSE,"47.55,-122.28","4212, South Juneau Street, Brighton, Rainier Valley, Seattle, King County, Washington, 98118, United States"
1500 Northwest Market Street,47.6688647,-122.376694,47.66,-122.38,1016.4080676788043,FALSE,"47.66,-122.38","Port of Seattle Fishermen's Terminal, 1900, West Nickerson Street, Magnolia, Seattle, King County, Washington, 98119, United States"
5319 Ravenna Place Northeast,47.6676093,-122.3027921,47.68,-122.3,1393.511442643416,FALSE,"47.68,-122.3","7021, 26th Avenue Northeast, Wedgwood, Seattle, King County, Washington, 98115, United States"
516 East Pike Street,47.6142364,-122.324812,47.61,-122.32,593.9192795382407,FALSE,"47.61,-122.32","Seattle University, East Jefferson Street, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
353 Northwest 41st Street,47.6567774,-122.3631399,47.66,-122.36,428.9622967266921,FALSE,"47.66,-122.36","4339, Baker Avenue Northwest, Phinney Ridge, Seattle, King County, Washington, 98107, United States"
708 6th Avenue North,47.625745,-122.3446213,47.62,-122.34,727.0929021352829,FALSE,"47.62,-122.34","820, John Street, South Lake Union, Belltown, Seattle, King County, Washington, 98109, United States"
947 North 76th Street,47.6838682,-122.3450336,47.67,-122.35,1586.3793955186213,FALSE,"47.67,-122.35","Woodland Park Zoo, 601, North 59th Street, Phinney Ridge, Seattle, King County, Washington, 98103, United States"
4738 15th Avenue Northeast,47.6642206,-122.3117589,47.66,-122.32,776.7676617,FALSE,"47.66,-122.32","4317, 8th Avenue Northeast, West Campus, University District, Seattle, King County, Washington, 98105, United States"
2021 South Grand Street,47.5867534,-122.3059222,47.6,-122.32,1813.874986107136,FALSE,"47.6,-122.32","Yesler Hillclimb, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
5335 Ballard Avenue Northwest,47.6671413,-122.3842848,47.67,-122.38,452.30150557648824,FALSE,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
11059 2nd Avenue Northeast,47.7098023,-122.3275604,47.7,-122.32,1228.7213595546177,FALSE,"47.7,-122.32","9710, 8th Avenue Northeast, Maple Leaf, Seattle, King County, Washington, 98115, United States"
357 West Olympic Place,47.6264447,-122.3628931,47.62,-122.355,930.2890044910991,FALSE,"47.62,-122.355","Seattle Center, 3rd Avenue North, Uptown, Belltown, Seattle, King County, Washington, 98121, United States"
13053 15th Avenue Northeast,47.7250602,-122.3137863,47.75,-122.32,2811.8284492173198,FALSE,"47.75,-122.32","16552, 8th Avenue Northeast, Paramount Park, Ridgecrest, Shoreline, King County, Washington, 98155, United States"
3114 Southwest Raymond Street,47.5484461,-122.3728582,47.54,-122.36,1348.6207493978568,FALSE,"47.54,-122.36","6971, 21st Avenue Southwest, Delridge, Seattle, King County, Washington, 98106, United States"
2000 Northwest 57th Street,47.670347,-122.3823441,47.67,-122.38,180.21943582320833,FALSE,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
3033 18th Avenue South,47.5760094,-122.3089807,47.58,-122.32,940.2662543617882,FALSE,"47.58,-122.32","I 5, Beacon Hill, Seattle, King County, Washington, 98134, United States"
202 26th Avenue South,47.6007079,-122.2987426,47.61,-122.3,1037.4375068563238,FALSE,"47.61,-122.3","2421, East Marion Street, Madison Valley, Central District, Seattle, King County, Washington, 98122, United States"
1154 Northwest 50th Street,47.6651135,-122.3732047,47.66,-122.36,1143.2108640135284,FALSE,"47.66,-122.36","4339, Baker Avenue Northwest, Phinney Ridge, Seattle, King County, Washington, 98107, United States"
3450 16th Avenue West,47.651875,-122.3769792,47.64,-122.39,1643.2572852689639,FALSE,"47.64,-122.39","2514, West McGraw Street, Southeast Magnolia, Magnolia, Seattle, King County, Washington, 98199, United States"
1221 North 48th Street,47.6633634,-122.3427502,47.66,-122.33,1028.1135206879096,FALSE,"47.66,-122.33","4328, Sunnyside Avenue North, Wallingford, Seattle, King County, Washington, 98103, United States"
5908 24th Avenue Northwest,47.6720474,-122.3872525,47.67,-122.38,590.3093362563416,FALSE,"47.67,-122.38","1719, Northwest 57th Street, Sunset Hill, Ballard, Seattle, King County, Washington, 98107, United States"
7520 Military Road South,47.5348504,-122.294527,47.52,-122.31,2020.824602317696,FALSE,"47.52,-122.31","1705, South 93rd Street, South Park, Seattle, King County, Washington, 98108, United States"
216 31st Avenue East,47.6207786,-122.2920968,47.62,-122.3,600.3665816130099,FALSE,"47.62,-122.3","135, 25th Avenue East, Washington Park, Capitol Hill, Seattle, King County, Washington, 98112, United States"
102 West Roy Street,47.62583,-122.3582937,47.625,-122.355,264.20756015137033,FALSE,"47.625,-122.355","Roy Street, Uptown, Belltown, Seattle, King County, Washington, 98109, United States"
510 North 49th Street,47.6644926,-122.3522997,47.66,-122.35,528.5272736783744,FALSE,"47.66,-122.35","4400, Fremont Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
3142 Franklin Avenue East,47.6497089,-122.3207313,47.65,-122.31,806.8803258322063,FALSE,"47.65,-122.31","1651, Northeast Columbia Road, South Campus, University District, Seattle, King County, Washington, 98105, United States"
2404 West Boston Street,47.6386983,-122.3882915,47.65,-122.36,2469.349664097698,FALSE,"47.65,-122.36","Ross Lot, West Bertona Street, Fremont, Seattle, King County, Washington, 98119, United States"
3425 42nd Avenue West,47.6510973,-122.4111933,47.65,-122.4,849.7332495970558,FALSE,"47.65,-122.4","3241, 33rd Avenue West, Lawton Park, Magnolia, Seattle, King County, Washington, 98199, United States"
840 Northeast 90th Street,47.6942747,-122.3185908,47.68,-122.32,1590.6438211816148,FALSE,"47.68,-122.32","7018, 8th Avenue Northeast, Roosevelt, Green Lake, Seattle, King County, Washington, 98115, United States"
3824 Linden Avenue North,47.6535168,-122.348221,47.66,-122.35,733.1088541463625,FALSE,"47.66,-122.35","4400, Fremont Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
9000 Rainier Avenue South,47.5226243,-122.2681174,47.53,-122.27,832.2031309309106,FALSE,"47.53,-122.27","8115, Rainier Avenue South, Dunlap, Seattle, King County, Washington, 98118, United States"
2420 Southwest Roxbury Street,47.5175447,-122.3642016,47.52,-122.36,417.9240686593505,FALSE,"47.52,-122.36","9234, 21st Avenue Southwest, Highland Park, Seattle, King County, Washington, 98106, United States"
2421 East Lee Street,47.6311459,-122.3007403,47.638,-122.315,1314.9615560171956,FALSE,"47.638,-122.315","1359, East Boston Street, Seattle, King County, Washington, 98102, United States"
2200 Alki Avenue Southwest,47.5844481,-122.3993299,47.57,-122.42,2235.7727048720208,FALSE,"47.57,-122.42","Beach Drive Southwest, Alki, Seattle, King County, Washington, 98116, United States"
4502 Northeast 55th Street,47.6692331,-122.2791209,47.67,-122.3,1570.3489484227464,FALSE,"47.67,-122.3","2514, Northeast 57th Street, University Park, University District, Seattle, King County, Washington, 98105, United States"
222 Northeast Northgate Way,47.7090426,-122.3268424,47.69,-122.33,2130.4650802422316,FALSE,"47.69,-122.33","Corliss Way North, Licton Springs, Green Lake, Seattle, King County, Washington, 98103, United States"
4001 7th Avenue South,47.5678974,-122.3245317,47.6,-122.33,3592.8633596650743,FALSE,"47.6,-122.33","South Main Street Cycletrack, West Edge, First Hill, Seattle, King County, Washington, 98104, United States"
3442 34th Avenue West,47.6516698,-122.4003437,,,,FALSE,,
125 Stewart Street,47.6107469,-122.3405051,47.608,-122.338,358.81745821759625,FALSE,"47.608,-122.338","2nd Avenue, West Edge, Belltown, Seattle, King County, Washington, 98161, United States"
2957 South Willow Street,47.5405845,-122.2935489,47.55,-122.28,1461.553079106328,FALSE,"47.55,-122.28","4212, South Juneau Street, Brighton, Rainier Valley, Seattle, King County, Washington, 98118, United States"
8619 Delridge Way Southwest,47.5258026,-122.36101,47.52,-122.36,649.6076827622455,FALSE,"47.52,-122.36","9234, 21st Avenue Southwest, Highland Park, Seattle, King County, Washington, 98106, United States"
521 16th Avenue,47.6068706,-122.3119502,47.61,-122.32,698.1313194,FALSE,"47.61,-122.32","Seattle University, East Jefferson Street, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
1940 North Northgate Way,47.7085043,-122.3353899,47.7,-122.3,2819.3300552541796,FALSE,"47.7,-122.3","2535, Northeast 98th Street, Alicia Park, Maple Leaf, Seattle, King County, Washington, 98115, United States"
325 North 105th Street,47.7048943,-122.3540871,47.69,-122.35,1684.1904876278568,FALSE,"47.69,-122.35","558, North 84th Street, Greenwood, Seattle, King County, Washington, 98103, United States"
4333 Fremont Avenue North,47.6598867,-122.3502215,47.65,-122.35,1099.3648950307104,FALSE,"47.65,-122.35","3411, Fremont Avenue North, Fremont, Seattle, King County, Washington, 98103, United States"
2815 2nd Avenue,47.6172071,-122.3513882,47.61,-122.35,808.0735742088998,FALSE,"47.61,-122.35","Pier 66, Elliott Way, West Edge, Belltown, Seattle, King County, Washington, 98121, United States"
719 Federal Avenue East,47.6258934,-122.3194213,47.623,-122.322,375.5776208011783,FALSE,"47.623,-122.322","Capitol Hill Library, 425, Harvard Avenue East, Capitol Hill, Seattle, King County, Washington, 98102, United States"
5414 5th Avenue Northeast,47.6683583,-122.3227133,47.67,-122.32,273.56987160883506,FALSE,"47.67,-122.32","802, Northeast 57th Street, University Heights, University District, Seattle, King County, Washington, 98105, United States"
101 Northeast Pacific Street,47.6540165,-122.3276789,47.65,-122.32,729.5330372256818,FALSE,"47.65,-122.32","3207, Fuhrman Avenue East, Portage Bay, University District, Seattle, King County, Washington, 98102, United States"
3803 West Dravus Street,47.6484853,-122.4060718,47.68,-122.39,3706.0265271615913,FALSE,"47.68,-122.39","7011, 26th Avenue Northwest, Loyal Heights, Ballard, Seattle, King County, Washington, 98117, United States"
1109 23rd Avenue South,47.5925961,-122.3029875,47.6,-122.32,1521.3777198646594,FALSE,"47.6,-122.32","Yesler Hillclimb, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
4717 42nd Avenue Southwest,47.560345,-122.3857085,47.57,-122.39,1120.9844811781404,FALSE,"47.57,-122.39","3805, 45th Avenue Southwest, West Seattle, Seattle, King County, Washington, 98116, United States"
1526 Eastlake Avenue East,47.6331039,-122.325547,47.628,-122.327,577.8794460392704,FALSE,"47.628,-122.327","914, Lakeview Boulevard East, Capitol Hill, Seattle, King County, Washington, 98102, United States"
1806 11th Avenue,47.6179421,-122.3179535,47.61,-122.33,1264.8927208410216,FALSE,"47.61,-122.33","Cielo, 802, Seneca Street, Central Business District, First Hill, Seattle, King County, Washington, 98101, United States"
6738 14th Avenue Northwest,47.6788863,-122.3736578,47.68,-122.36,1032.9646298360958,FALSE,"47.68,-122.36","7014, 3rd Avenue Northwest, Greenwood, Seattle, King County, Washington, 98117, United States"
10348 14th Avenue Northwest,47.7048761,-122.3737012,47.7,-122.3,5558.035323418868,FALSE,"47.7,-122.3","2535, Northeast 98th Street, Alicia Park, Maple Leaf, Seattle, King County, Washington, 98115, United States"
703 34th Avenue,47.608146,-122.2896329,47.61,-122.3,806.2705329793844,FALSE,"47.61,-122.3","2421, East Marion Street, Madison Valley, Central District, Seattle, King County, Washington, 98122, United States"
5618 9th Avenue Northwest,47.6699742,-122.3684215,47.67,-122.37,118.58011325293961,FALSE,"47.67,-122.37","933, Northwest 57th Street, Phinney Ridge, Seattle, King County, Washington, 98107, United States"
948 South Doris Street,47.5501024,-122.3185454,47.57,-122.32,2214.956972,FALSE,"47.57,-122.32","I 5, Beacon Hill, Seattle, King County, Washington, 98134, United States"
6500 Ravenna Avenue Northeast,47.6758939,-122.3036559,47.68,-122.3,532.7114979606832,FALSE,"47.68,-122.3","7021, 26th Avenue Northeast, Wedgwood, Seattle, King County, Washington, 98115, United States"
2720 Southwest Macarthur Lane,47.5506975,-122.3700759,47.56,-122.35,1831.0730758137922,FALSE,"47.56,-122.35","Duwamish Trail, Lefarge, Delridge, Seattle, King County, Washington, 98106, United States"
2000 South Hill Street,47.5847202,-122.3062704,47.58,-122.33,1860.6206950128756,FALSE,"47.58,-122.33","3rd Avenue South, Seattle, King County, Washington, 98134, United States"
9007 18th Avenue Southwest,47.5225732,-122.3583465,47.52,-122.35,690.6425074988881,FALSE,"47.52,-122.35","9230, 12th Avenue Southwest, Seattle, King County, Washington, 98106, United States"
11811 Stendall Drive North,47.7149709,-122.3417378,47.72,-122.33,1043.2200159520623,FALSE,"47.72,-122.33","12509, Corliss Avenue North, Haller Lake, Seattle, King County, Washington, 98133, United States"
716 North 73rd Street,47.6820278,-122.3490499,47.68,-122.35,236.47593597762952,FALSE,"47.68,-122.35","7011, Fremont Avenue North, Phinney Ridge, Seattle, King County, Washington, 98103, United States"
2843 South Columbian Way,47.5621775,-122.2958563,47.57,-122.32,2014.2327430467374,FALSE,"47.57,-122.32","I 5, Beacon Hill, Seattle, King County, Washington, 98134, United States"
3237 Southwest Graham Street,47.5464587,-122.374509,47.56,-122.36,1859.904524292007,FALSE,"47.56,-122.36","4746, 21st Avenue Southwest, Youngstown, Delridge, Seattle, King County, Washington, 98106, United States"
1111 Northwest 58th Street,47.6707447,-122.3714265,47.67,-122.36,862.1095652198188,FALSE,"47.67,-122.36","218, Northwest 56th Street, Phinney Ridge, Seattle, King County, Washington, 98107, United States"
4837 Pullman Avenue Northeast,47.6690641,-122.2739212,47.67,-122.3,1961.298245782223,FALSE,"47.67,-122.3","2514, Northeast 57th Street, University Park, University District, Seattle, King County, Washington, 98105, United States"
826 25th Avenue South,47.5947272,-122.2998814,47.6,-122.32,1622.6081930666373,FALSE,"47.6,-122.32","Yesler Hillclimb, Yesler Terrace, Seattle, King County, Washington, 98104, United States"
725 3rd Avenue,47.6039933,-122.3328098,47.6,-122.33,491.69755183501576,FALSE,"47.6,-122.33","South Main Street Cycletrack, West Edge, First Hill, Seattle, King County, Washington, 98104, United States"
4518 University Way Northeast,47.6619139,-122.312886,47.66,-122.32,575.1656530922531,FALSE,"47.66,-122.32","4317, 8th Avenue Northeast, West Campus, University District, Seattle, King County, Washington, 98105, United States"
4147 37th Avenue Southwest,47.5650765,-122.3791169,47.56,-122.38,568.3134497889891,FALSE,"47.56,-122.38","4736, 38th Avenue Southwest, Alaska Junction, West Seattle, Seattle, King County, Washington, 98126, United States"
337 Northwest 52nd Street,47.6662255,-122.3624562,47.67,-122.36,458.4164466976886,FALSE,"47.67,-122.36","218, Northwest 56th Street, Phinney Ridge, Seattle, King County, Washington, 98107, United States"
